GTLB,Information Technology,GitLab Inc
GTX,Consumer Discretionary,Garrett Motion Inc
GURE,Materials,Gulf Resources Inc
GVP,Information Technology,GSE Systems Inc
GWAV,Industrials,Greenwave Technology Solutions Inc
GWRS,Utilities,Global Water Resources Inc
GYRO,Real Estate,Gyrodyne LLC
HA,Industrials,Hawaiian Holdings Inc
HAFC,Financials,Hanmi Financial Corp
HAIA,NULL,Healthcare AI Acquisition Corp
HAIN,Consumer Staples,Hain Celestial Group Inc
HALL,Financials,Hallmark Financial Services Inc
HALO,Health Care,Halozyme Therapeutics Inc
HARP,Health Care,Harpoon Therapeutics Inc
HAS,Consumer Discretionary,Hasbro Inc
HAYN,Materials,Haynes International Inc
HBAN,Financials,Huntington Bancshares Inc
HBCP,Financials,Home Bancorp Inc
HBIO,Health Care,Harvard Bioscience Inc
HBNC,Financials,Horizon Bancorp Inc
HBT,Financials,HBT Financial Inc
HCAT,Health Care,Health Catalyst Inc
HCCI,Industrials,Heritage-Crystal Clean Inc
HCDI,Consumer Discretionary,Harbor Custom Development Inc
HCKT,Information Technology,Hackett Group Inc
HCM,Health Care,HUTCHMED (China) Ltd
HCMA,NULL,HCM Acquisition Corp
HCNE,NULL,Jaws Hurricane Acquisition Corp
HCP,Information Technology,HashiCorp Inc
HCSG,Industrials,Healthcare Services Group Inc
HCTI,Health Care,Healthcare Triangle Inc
HCVI,NULL,Hennessy Capital Investment Corp VI
HCWB,Health Care,HCW Biologics Inc
HDSN,Industrials,Hudson Technologies Inc
HEAR,Information Technology,Turtle Beach Corp
HEES,Industrials,H&E Equipment Services Inc
HELE,Consumer Discretionary,Helen of Troy Ltd
HEPA,Health Care,Hepion Pharmaceuticals Inc
HEPS,Consumer Discretionary,D Market Elektronik Hizmetler ve Ticaret AS
HEXO,Health Care,Hexo Corp
HFBL,Financials,Home Federal Bancorp Inc of Louisiana
HFFG,Consumer Staples,Hf Foods Group Inc
HFWA,Financials,Heritage Financial Corp
HGBL,Financials,Heritage Global Inc
HGEN,Health Care,Humanigen Inc
HHGC,NULL,HHG Capital Corp
HHRS,Energy,Hammerhead Energy Inc
HHS,Communication Services,Harte Hanks Inc
HIBB,Consumer Discretionary,Hibbett Inc
HIFS,Financials,Hingham Institution For Savings
HIHO,Industrials,Highway Holdings Ltd
HILS,Health Care,Hillstream BioPharma Inc
HIMX,Information Technology,Himax Technologies Inc
HITI,Health Care,High Tide Inc
HIVE,Information Technology,HIVE Blockchain Technologies Ltd
HKIT,Information Technology,Hitek Global Inc
HLIT,Information Technology,Harmonic Inc
HLMN,Industrials,Hillman Solutions Corp
HLNE,Financials,Hamilton Lane Inc
HLP,Materials,Hongli Group Inc
HLTH,Health Care,Cue Health Inc
HLVX,Health Care,Hillevax Inc
HMAC,NULL,Hainan Manaslu Acquisition Corp
HMNF,Financials,HMN Financial Inc
HMPT,Financials,Home Point Capital Inc
HMST,Financials,HomeStreet Inc
HNNA,Financials,Hennessy Advisors Inc
HNRG,Energy,Hallador Energy Co
HNST,Consumer Staples,Honest Company Inc
HNVR,Financials,Hanover Bancorp Inc (MINEOLA)
HOFT,Consumer Discretionary,Hooker Furnishings Corp
HOFV,Consumer Discretionary,Hall of Fame Resort & Entertainment Co
HOLI,Information Technology,Hollysys Automation Technologies Ltd
HOLO,Information Technology,MicroCloud Hologram Inc
HOLX,Health Care,Hologic Inc
HON,Industrials,Honeywell International Inc
HONE,Financials,HarborOne Bancorp Inc
HOOD,Financials,Robinhood Markets Inc
HOOK,Health Care,HOOKIPA Pharma Inc
HOPE,Financials,Hope Bancorp Inc
HOTH,Health Care,Hoth Therapeutics Inc
HOUR,Consumer Discretionary,Hour Loop Inc
HOWL,Health Care,Werewolf Therapeutics Inc
HPCO,Consumer Staples,Hempacco Co Inc
HPK,Energy,Highpeak Energy Inc
HPLT,NULL,Home Plate Acquisition Corp
HQI,Industrials,Hirequest Inc
HQY,Health Care,Healthequity Inc
HRMY,Health Care,Harmony Biosciences Holdings Inc
HROW,Health Care,Harrow Health Inc
HRTX,Health Care,Heron Therapeutics Inc
HRZN,Financials,Horizon Technology Finance Corp
HSAI,Consumer Discretionary,Hesai Group
HSCS,Health Care,Heart Test Laboratories Inc
HSDT,Health Care,Helius Medical Technologies Inc
HSIC,Health Care,Henry Schein Inc
HSII,Industrials,Heidrick & Struggles International Inc
HSKA,Health Care,Heska Corp
HSON,Industrials,Hudson Global Inc
HSPO,NULL,Horizon Space Acquisition I Corp
HST,Real Estate,Host Hotels & Resorts Inc
HSTM,Health Care,HealthStream Inc
HSTO,Health Care,Histogen Inc
HTBI,Financials,HomeTrust Bancshares Inc
HTBK,Financials,Heritage Commerce Corp
HTCR,Information Technology,Heartcore Enterprises Inc
HTGM,Health Care,HTG Molecular Diagnostics Inc
HTHT,Consumer Discretionary,H World Group Ltd
HTLD,Industrials,Heartland Express Inc
HTLF,Financials,Heartland Financial USA Inc
HTOO,Industrials,Fusion Fuel Green PLC
HTZ,Industrials,Hertz Global Holdings Inc
HUBC,NULL,Hub Cyber Security Ltd
HUBG,Industrials,Hub Group Inc
HUDA,NULL,Hudson Acquisition I Corp
HUDI,Materials,"Huadi International Group Co., Ltd."
HUGE,Health Care,FSD Pharma Inc
HUIZ,Financials,Huize Holding Ltd
HUMA,Health Care,Humacyte Inc
HURC,Industrials,Hurco Companies Inc
HURN,Industrials,Huron Consulting Group Inc
HUT,Information Technology,Hut 8 Mining Corp
HVBC,Financials,HV Bancorp Inc
HWBK,Financials,Hawthorn Bancshares Inc
HWC,Financials,Hancock Whitney Corp
HWEL,NULL,Healthwell Acquisition Corp I
HWKN,Materials,Hawkins Inc
HYFM,Industrials,Hydrofarm Holdings Group Inc
HYMC,Materials,Hycroft Mining Holding Corporation
HYPR,Health Care,Hyperfine Inc
HYW,Financials,Hywin Holdings Ltd
HYZN,Industrials,Hyzon Motors Inc
HZNP,Health Care,Horizon Therapeutics PLC
IAC,Communication Services,IAC Inc
IART,Health Care,Integra Lifesciences Holdings Corp
IAS,Communication Services,Integral Ad Science Holding Corp
IBCP,Financials,Independent Bank Corp (Michigan)
IBEX,Industrials,Ibex Ltd
IBKR,Financials,Interactive Brokers Group Inc
IBOC,Financials,International Bancshares Corp
IBRX,Health Care,Immunitybio Inc
IBTX,Financials,Independent Bank Group Inc
ICAD,Health Care,ICAD Inc
ICCC,Health Care,ImmuCell Corp
ICCH,Financials,ICC Holdings Inc
ICCM,Health Care,Icecure Medical Ltd
ICFI,Industrials,ICF International Inc
ICG,Information Technology,Intchains Group Ltd
ICHR,Information Technology,Ichor Holdings Ltd
ICLK,Communication Services,iClick Interactive Asia Group Ltd
ICLR,Health Care,ICON PLC
ICMB,Financials,Investcorp Credit Management BDC Inc
ICPT,Health Care,Intercept Pharmaceuticals Inc
ICU,Health Care,SeaStar Medical Holding Corp
ICUI,Health Care,ICU Medical Inc
ICVX,Health Care,Icosavax Inc
IDAI,Information Technology,T Stamp Inc
IDBA,Information Technology,Idex Biometrics ASA
IDCC,Information Technology,InterDigital Inc
IDEX,Industrials,Ideanomics Inc
IDN,Information Technology,Intellicheck Inc
IDXX,Health Care,IDEXX Laboratories Inc
IDYA,Health Care,IDEAYA Biosciences Inc
IEP,Industrials,Icahn Enterprises LP
IESC,Industrials,IES Holdings Inc
IFBD,Information Technology,Infobird Co Ltd
IFRX,Health Care,InflaRx NV
IGIC,Financials,International General Insurance Holdings Ltd
IGMS,Health Care,IGM Biosciences Inc
IGTA,NULL,Inception Growth Acquisition Ltd
IHRT,Communication Services,iHeartMedia Inc
III,Information Technology,Information Services Group Inc
IIIV,Financials,I3 Verticals Inc
IINN,Health Care,Inspira Technologies Oxy BHN Ltd
IKNA,Health Care,Ikena Oncology Inc
IKT,Health Care,Inhibikase Therapeutics Inc
ILAG,Industrials,Intelligent Living Application Group Inc
ILLM,Communication Services,AcuityAds Holdings Inc
ILMN,Health Care,Illumina Inc
ILPT,Real Estate,Industrial Logistics Properties Trust
IMAB,Health Care,I-Mab
IMAQ,NULL,International Media Acquisition Corp
IMBI,Consumer Discretionary,iMedia Brands Inc
IMCC,Health Care,IM Cannabis Corp
IMCR,Health Care,Immunocore Holdings PLC
IMGN,Health Care,ImmunoGen Inc
IMKTA,Consumer Staples,Ingles Markets Inc
IMMP,Health Care,Immutep Ltd
IMMR,Information Technology,Immersion Corp
IMMX,Health Care,Immix Biopharma Inc
IMNM,Health Care,Immunome Inc
IMNN,Health Care,Imunon Inc
IMOS,Information Technology,ChipMOS Technologies Inc
IMPL,Health Care,Impel Pharmaceuticals Inc
IMPP,Energy,Imperial Petroleum Inc
IMRN,Health Care,Immuron Ltd
IMRX,Health Care,Immuneering Corp
IMTE,Information Technology,Integrated Media Technology Ltd
IMTX,Health Care,Immatics NV
IMUX,Health Care,Immunic Inc
IMVT,Health Care,Immunovant Inc
IMXI,Financials,International Money Express Inc
INAB,Health Care,"IN8BIO, Inc."
INAQ,NULL,Insight Acquisition Corp
INBK,Financials,First Internet Bancorp
INBS,Health Care,Intelligent Bio Solutions Inc
INBX,Health Care,Inhibrx Inc
INCR,Health Care,InterCure Ltd
INCY,Health Care,Incyte Corp
INDB,Financials,Independent Bank Corp (Massachusetts)
INDI,Information Technology,indie Semiconductor Inc
INDP,Health Care,Indaptus Therapeutics Inc
INDT,Real Estate,Indus Realty Trust Inc
INFI,Health Care,Infinity Pharmaceuticals Inc
INFN,Information Technology,Infinera Corp
INGN,Health Care,Inogen Inc
INKT,Health Care,Mink Therapeutics Inc
INM,Health Care,InMed Pharmaceuticals Inc
INMB,Health Care,INmune Bio Inc
INMD,Health Care,Inmode Ltd
INNV,Health Care,InnovAge Holding Corp
INO,Health Care,Inovio Pharmaceuticals Inc
INOD,Industrials,Innodata Inc
INPX,Information Technology,Inpixon
INSE,Consumer Discretionary,Inspired Entertainment Inc
INSG,Information Technology,Inseego Corp
INSM,Health Care,Insmed Inc
INTA,Information Technology,Intapp Inc
INTC,Information Technology,Intel Corp
INTE,NULL,Integral Acquisition Corp 1
INTG,Real Estate,InterGroup Corp
INTR,Financials,Inter & Co Inc
INTU,Information Technology,Intuit Inc
INTZ,Information Technology,Intrusion Inc
INVA,Health Care,Innoviva Inc
INVE,Information Technology,Identiv Inc
INVO,Health Care,INVO Bioscience Inc
INVZ,Information Technology,Innoviz Technologies Ltd
INZY,Health Care,Inozyme Pharma Inc
IOAC,NULL,Innovative International Acquisition Corp
IOBT,Health Care,IO Biotech Inc
IONM,Health Care,Assure Holdings Corp
IONR,Materials,ioneer Ltd
IONS,Health Care,Ionis Pharmaceuticals Inc
IOSP,Materials,Innospec Inc
IOVA,Health Care,Iovance Biotherapeutics Inc
IPA,Health Care,Immunoprecise Antibodies Ltd
IPAR,Consumer Staples,Inter Parfums Inc
IPDN,Industrials,Professional Diversity Network Inc
IPGP,Information Technology,IPG Photonics Corp
IPHA,Health Care,Innate Pharma SA
IPSC,Health Care,Century Therapeutics Inc
IPW,Industrials,iPower Inc
IPWR,Industrials,Ideal Power Inc
IPX,Materials,Iperionx Ltd
IQ,Communication Services,iQIYI Inc
IRAA,NULL,Iris Acquisition Corp
IRBT,Consumer Discretionary,iRobot Corp
IRDM,Communication Services,Iridium Communications Inc
IREN,Information Technology,Iris Energy Ltd
IRIX,Health Care,IRIDEX Corp
IRMD,Health Care,IRadimed Corp
IRON,Health Care,Disc Medicine Inc
IROQ,Financials,IF Bancorp Inc
IRTC,Health Care,iRhythm Technologies Inc
IRWD,Health Care,Ironwood Pharmaceuticals Inc
ISEE,Health Care,IVERIC bio Inc
ISIG,Communication Services,Insignia Systems Inc
ISPC,Health Care,iSpecimen Inc
ISPO,Consumer Discretionary,Inspirato Inc
ISPR,Consumer Staples,Ispire Technology Inc
ISRG,Health Care,Intuitive Surgical Inc
ISRL,NULL,Israel Acquisitions Corp
ISSC,Industrials,Innovative Solutions and Support Inc
ISTR,Financials,Investar Holding Corp
ISUN,Industrials,iSun Inc
ITAQ,NULL,Industrial Tech Acquisitions II Inc
ITCI,Health Care,Intra-Cellular Therapies Inc
ITI,Information Technology,Iteris Inc
ITIC,Financials,Investors Title Co
ITOS,Health Care,Iteos Therapeutics Inc
ITRI,Information Technology,Itron Inc
ITRM,Health Care,Iterum Therapeutics PLC
ITRN,Information Technology,Ituran Location and Control Ltd
IVA,Health Care,Inventiva SA
IVAC,Information Technology,Intevac Inc
IVCA,NULL,Investcorp India Acquisition Corp
IVCB,NULL,Investcorp Europe Acquisition I Corp
IVCP,NULL,Swiftmerge Acquisition Corp
IVDA,Information Technology,Iveda Solutions Inc
IVVD,Health Care,Invivyd Inc
IXAQ,NULL,IX Acquisition Corp
IXHL,Health Care,Incannex Healthcare Ltd
IZEA,Communication Services,IZEA Worldwide Inc
IZM,Information Technology,ICZOOM Group Inc
JACK,Consumer Discretionary,Jack in the Box Inc
JAGX,Health Care,Jaguar Health Inc
JAKK,Consumer Discretionary,JAKKS Pacific Inc
JAMF,Information Technology,Jamf Holding Corp
JAN,Industrials,Janone Inc
JANX,Health Care,Janux Therapeutics Inc
JAQC,NULL,Jupiter Acquisition Corp
JAZZ,Health Care,Jazz Pharmaceuticals PLC
JBHT,Industrials,J B Hunt Transport Services Inc
JBLU,Industrials,JetBlue Airways Corp
JBSS,Consumer Staples,John B Sanfilippo & Son Inc
JCSE,Industrials,JE Cleantech Holdings Ltd
JCTCF,Industrials,Jewett-Cameron Trading Company Ltd
JD,Consumer Discretionary,JD.Com Inc
JEWL,Materials,Adamas One Corp
JFBR,Consumer Discretionary,Jeffs Brands Ltd
JFIN,Financials,Jiayin Group Inc
JFU,Communication Services,9F Inc
JG,Information Technology,Aurora Mobile Ltd
JGGC,NULL,Jaguar Global Growth Corporation I
JJSF,Consumer Staples,J & J Snack Foods Corp
JKHY,Financials,Jack Henry & Associates Inc
JMSB,Financials,John Marshall Bancorp Inc
JOAN,Consumer Discretionary,Joann Inc
JOUT,Consumer Discretionary,Johnson Outdoors Inc
JRSH,Consumer Discretionary,Jerash Holdings (US) Inc
JRVR,Financials,James River Group Holdings Ltd
JSPR,Health Care,Jasper Therapeutics Inc
JUGG,NULL,Jaws Juggernaut Acquisition Corp
JUPW,Consumer Staples,Jupiter Wellness Inc
JVA,Consumer Staples,Coffee Holding Co Inc
JWAC,NULL,Jupiter Wellness Acquisition Corp
JWEL,Consumer Discretionary,Jowell Global Ltd
JXJT,Consumer Discretionary,JX Luxventure Ltd
JYD,Industrials,Jayud Global Logistics Ltd
JYNT,Health Care,Joint Corp
JZ,Consumer Discretionary,Jianzhi Education Technology Group Co Ltd
JZXN,Consumer Discretionary,Jiuzi Holdings Inc
KA,Health Care,Kineta Inc
KACL,NULL,Kairous Acquisition Corp Ltd
KALA,Health Care,Kala Pharmaceuticals Inc
KALU,Materials,Kaiser Aluminum Corp
KALV,Health Care,Kalvista Pharmaceuticals Inc
KARO,Information Technology,Karooooo Ltd
KAVL,Consumer Discretionary,Kaival Brands Innovations Group Inc
KBAL,Industrials,Kimball International Inc
KBNT,Communication Services,Kubient Inc
KC,Information Technology,Kingsoft Cloud Holdings Ltd
KDNY,Health Care,Chinook Therapeutics Inc
KDP,Consumer Staples,Keurig Dr Pepper Inc
KE,Information Technology,Kimball Electronics Inc
KELYA,Industrials,Kelly Services Inc
KELYB,Industrials,Kelly Services Inc
KEQU,Health Care,Kewaunee Scientific Corp
KERN,Information Technology,Akerna Corp
KFFB,Financials,Kentucky First Federal Bancorp
KFRC,Industrials,Kforce Inc
KHC,Consumer Staples,Kraft Heinz Co
KIDS,Health Care,OrthoPediatrics Corp
KINS,Financials,Kingstone Companies Inc
KIRK,Consumer Discretionary,Kirkland's Inc
KITT,Industrials,Nauticus Robotics Inc
KLAC,Information Technology,KLA Corp
KLIC,Information Technology,Kulicke and Soffa Industries Inc
KLTR,Information Technology,Kaltura Inc
KLXE,Energy,KLX Energy Services Holdings Inc
KMDA,Health Care,Kamada Ltd
KNDI,Consumer Discretionary,Kandi Technologies Group Inc
KNSA,Health Care,Kiniksa Pharmaceuticals Ltd
KNTE,Health Care,Kinnate Biopharma Inc
KOD,Health Care,Kodiak Sciences Inc
KOPN,Information Technology,Kopin Corp
KOSS,Consumer Discretionary,Koss Corp
KPLT,Financials,Katapult Holdings Inc
KPRX,Health Care,Kiora Pharmaceuticals Inc
KPTI,Health Care,Karyopharm Therapeutics Inc
KRBP,Health Care,Kiromic Biopharma Inc
KRKR,Communication Services,36Kr Holdings Inc
KRMD,Health Care,KORU Medical Systems Inc
KRNL,NULL,Kernel Group Holdings Inc
KRNT,Industrials,Kornit Digital Ltd
KRNY,Financials,Kearny Financial Corp
KRON,Health Care,Kronos Bio Inc
KROS,Health Care,Keros Therapeutics Inc
KRT,Industrials,Karat Packaging Inc
KRTX,Health Care,Karuna Therapeutics Inc
KRUS,Consumer Discretionary,Kura Sushi USA Inc
KRYS,Health Care,Krystal Biotech Inc
KSCP,Industrials,Knightscope Inc
KSPN,Information Technology,Kaspien Holdings Inc
KTCC,Information Technology,Key Tronic Corp
KTOS,Industrials,Kratos Defense and Security Solutions Inc
KTRA,Health Care,Kintara Therapeutics Inc
KTTA,Health Care,Pasithea Therapeutics Corp
KURA,Health Care,Kura Oncology Inc
KVHI,Information Technology,KVH Industries Inc
KVSA,NULL,Khosla Ventures Acquisition Co
KWE,Industrials,Kwesst Micro Systems Inc
KXIN,Consumer Discretionary,Kaixin Auto Holdings
KYCH,NULL,Keyarch Acquisition Corp
KYMR,Health Care,Kymera Therapeutics Inc
KZIA,Health Care,Kazia Therapeutics Ltd
KZR,Health Care,Kezar Life Sciences Inc
LAB,Health Care,Standard BioTools Inc
LABP,Health Care,Landos Biopharma Inc
LAES,NULL,Sealsq Corp
LAKE,Consumer Discretionary,Lakeland Industries Inc
LAMR,Real Estate,Lamar Advertising Co
LANC,Consumer Staples,Lancaster Colony Corp
LAND,Real Estate,Gladstone Land Corp
LARK,Financials,Landmark Bancorp Inc
LASE,Industrials,Laser Photonics Corp
LASR,Information Technology,nLIGHT Inc
LATG,NULL,LatAmGrowth SPAC
LAUR,Consumer Discretionary,Laureate Education Inc
LAZR,Consumer Discretionary,Luminar Technologies Inc
LAZY,Consumer Discretionary,Lazydays Holdings Inc
LBAI,Financials,Lakeland Bancorp Inc
LBBB,NULL,Lakeshore Acquisition II Corp
LBC,Financials,Luther Burbank Corp
LBPH,Health Care,Longboard Pharmaceuticals Inc
LBRDA,Communication Services,Liberty Broadband Corp
LBRDK,Communication Services,Liberty Broadband Corp
LBTYA,Communication Services,Liberty Global PLC
LBTYB,Communication Services,Liberty Global PLC
LBTYK,Communication Services,Liberty Global PLC
LCA,NULL,Landcadia Holdings IV Inc
LCAA,NULL,L Catterton Asia Acquisition Corp
LCFY,Information Technology,Locafy Ltd
LCID,Consumer Discretionary,Lucid Group Inc
LCNB,Financials,LCNB Corp
LCUT,Consumer Discretionary,Lifetime Brands Inc
LE,Consumer Discretionary,Lands End Inc
LECO,Industrials,Lincoln Electric Holdings Inc
LEDS,Information Technology,SemiLEDs Corp
LEE,Communication Services,Lee Enterprises Inc
LEGH,Consumer Discretionary,Legacy Housing Corp
LEGN,Health Care,Legend Biotech Corp
LESL,Consumer Discretionary,Leslie's Inc
LEXX,Health Care,Lexaria Bioscience Corp
LFAC,NULL,LF Capital Acquisition II Corp
LFCR,Consumer Staples,Lifecore Biomedical Inc
LFLY,Communication Services,Leafly Holdings Inc
LFMD,Health Care,LifeMD Inc
LFST,Health Care,Lifestance Health Group Inc
LFUS,Information Technology,Littelfuse Inc
LFVN,Consumer Staples,LifeVantage Corp
LGHL,Financials,Lion Group Holding Ltd
LGIH,Consumer Discretionary,LGI Homes Inc
LGMK,Health Care,LogicMark Inc
LGND,Health Care,Ligand Pharmaceuticals Inc
LGO,Materials,Largo Inc
LGST,NULL,Semper Paratus Acquisition Corp
LGVC,NULL,LAMF Global Ventures I Corp
LGVN,Health Care,Longeveron Inc
